5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed,SCATS
1/10/2023 0:00,15,1,100,3201
1/10/2023 0:15,101,1,100,3201
1/10/2023 0:30,67,1,100,3201
1/10/2023 0:45,44,1,100,3201
1/10/2023 1:00,99,1,100,3201
1/10/2023 1:15,37,1,100,3201
1/10/2023 1:30,111,1,100,3201
1/10/2023 1:45,24,1,100,3201
1/10/2023 2:00,91,1,100,3201
1/10/2023 2:15,32,1,100,3201
1/10/2023 2:30,104,1,100,3201
1/10/2023 2:45,55,1,100,3201
1/10/2023 3:00,29,1,100,3201
1/10/2023 3:15,77,1,100,3201
1/10/2023 3:30,9,1,100,3201
1/10/2023 3:45,98,1,100,3201
1/10/2023 4:00,46,1,100,3201
1/10/2023 4:15,13,1,100,3201
1/10/2023 4:30,73,1,100,3201
1/10/2023 4:45,66,1,100,3201
1/10/2023 5:00,35,1,100,3201
1/10/2023 5:15,72,1,100,3201
1/10/2023 5:30,32,1,100,3201
1/10/2023 5:45,108,1,100,3201
1/10/2023 6:00,63,1,100,3201
1/10/2023 6:15,114,1,100,3201
1/10/2023 6:30,94,1,100,3201
1/10/2023 6:45,54,1,100,3201
1/10/2023 7:00,61,1,100,3201
1/10/2023 7:15,32,1,100,3201
1/10/2023 7:30,2,1,100,3201
1/10/2023 7:45,28,1,100,3201
1/10/2023 8:00,87,1,100,3201
1/10/2023 8:15,100,1,100,3201
1/10/2023 8:30,9,1,100,3201
1/10/2023 8:45,69,1,100,3201
1/10/2023 9:00,91,1,100,3201
1/10/2023 9:15,17,1,100,3201
1/10/2023 9:30,117,1,100,3201
1/10/2023 9:45,28,1,100,3201
1/10/2023 10:00,61,1,100,3201
1/10/2023 10:15,64,1,100,3201
1/10/2023 10:30,87,1,100,3201
1/10/2023 10:45,103,1,100,3201
1/10/2023 11:00,63,1,100,3201
1/10/2023 11:15,4,1,100,3201
1/10/2023 11:30,23,1,100,3201
1/10/2023 11:45,106,1,100,3201
1/10/2023 12:00,71,1,100,3201
1/10/2023 12:15,95,1,100,3201
1/10/2023 12:30,69,1,100,3201
1/10/2023 12:45,59,1,100,3201
1/10/2023 13:00,44,1,100,3201
1/10/2023 13:15,104,1,100,3201
1/10/2023 13:30,104,1,100,3201
1/10/2023 13:45,33,1,100,3201
1/10/2023 14:00,17,1,100,3201
1/10/2023 14:15,8,1,100,3201
1/10/2023 14:30,6,1,100,3201
1/10/2023 14:45,97,1,100,3201
1/10/2023 15:00,58,1,100,3201
1/10/2023 15:15,1,1,100,3201
1/10/2023 15:30,48,1,100,3201
1/10/2023 15:45,53,1,100,3201
1/10/2023 16:00,66,1,100,3201
1/10/2023 16:15,18,1,100,3201
1/10/2023 16:30,26,1,100,3201
1/10/2023 16:45,88,1,100,3201
1/10/2023 17:00,120,1,100,3201
1/10/2023 17:15,17,1,100,3201
1/10/2023 17:30,83,1,100,3201
1/10/2023 17:45,78,1,100,3201
1/10/2023 18:00,35,1,100,3201
1/10/2023 18:15,12,1,100,3201
1/10/2023 18:30,69,1,100,3201
1/10/2023 18:45,81,1,100,3201
1/10/2023 19:00,67,1,100,3201
1/10/2023 19:15,72,1,100,3201
1/10/2023 19:30,108,1,100,3201
1/10/2023 19:45,65,1,100,3201
1/10/2023 20:00,25,1,100,3201
1/10/2023 20:15,87,1,100,3201
1/10/2023 20:30,88,1,100,3201
1/10/2023 20:45,65,1,100,3201
1/10/2023 21:00,62,1,100,3201
1/10/2023 21:15,10,1,100,3201
1/10/2023 21:30,81,1,100,3201
1/10/2023 21:45,103,1,100,3201
1/10/2023 22:00,44,1,100,3201
1/10/2023 22:15,7,1,100,3201
1/10/2023 22:30,18,1,100,3201
1/10/2023 22:45,84,1,100,3201
1/10/2023 23:00,44,1,100,3201
2/10/2023 0:00,70,1,100,3201
2/10/2023 0:15,84,1,100,3201
2/10/2023 0:30,68,1,100,3201
2/10/2023 0:45,88,1,100,3201
2/10/2023 1:00,19,1,100,3201
2/10/2023 1:15,118,1,100,3201
2/10/2023 1:30,44,1,100,3201
2/10/2023 1:45,16,1,100,3201
2/10/2023 2:00,55,1,100,3201
2/10/2023 2:15,31,1,100,3201
2/10/2023 2:30,96,1,100,3201
2/10/2023 2:45,71,1,100,3201
2/10/2023 3:00,36,1,100,3201
2/10/2023 3:15,99,1,100,3201
2/10/2023 3:30,108,1,100,3201
2/10/2023 3:45,120,1,100,3201
2/10/2023 4:00,54,1,100,3201
2/10/2023 4:15,43,1,100,3201
2/10/2023 4:30,61,1,100,3201
2/10/2023 4:45,80,1,100,3201
2/10/2023 5:00,32,1,100,3201
2/10/2023 5:15,82,1,100,3201
2/10/2023 5:30,35,1,100,3201
2/10/2023 5:45,39,1,100,3201
2/10/2023 6:00,73,1,100,3201
2/10/2023 6:15,59,1,100,3201
2/10/2023 6:30,28,1,100,3201
2/10/2023 6:45,5,1,100,3201
2/10/2023 7:00,105,1,100,3201
2/10/2023 7:15,52,1,100,3201
2/10/2023 7:30,33,1,100,3201
2/10/2023 7:45,80,1,100,3201
2/10/2023 8:00,30,1,100,3201
2/10/2023 8:15,98,1,100,3201
2/10/2023 8:30,96,1,100,3201
2/10/2023 8:45,7,1,100,3201
2/10/2023 9:00,119,1,100,3201
2/10/2023 9:15,108,1,100,3201
2/10/2023 9:30,82,1,100,3201
2/10/2023 9:45,8,1,100,3201
2/10/2023 10:00,84,1,100,3201
2/10/2023 10:15,32,1,100,3201
2/10/2023 10:30,1,1,100,3201
2/10/2023 10:45,43,1,100,3201
2/10/2023 11:00,111,1,100,3201
2/10/2023 11:15,19,1,100,3201
2/10/2023 11:30,6,1,100,3201
2/10/2023 11:45,93,1,100,3201
2/10/2023 12:00,8,1,100,3201
2/10/2023 12:15,85,1,100,3201
2/10/2023 12:30,17,1,100,3201
2/10/2023 12:45,81,1,100,3201
2/10/2023 13:00,89,1,100,3201
2/10/2023 13:15,48,1,100,3201
2/10/2023 13:30,114,1,100,3201
2/10/2023 13:45,7,1,100,3201
2/10/2023 14:00,32,1,100,3201
2/10/2023 14:15,52,1,100,3201
2/10/2023 14:30,17,1,100,3201
2/10/2023 14:45,26,1,100,3201
2/10/2023 15:00,112,1,100,3201
2/10/2023 15:15,1,1,100,3201
2/10/2023 15:30,21,1,100,3201
2/10/2023 15:45,23,1,100,3201
2/10/2023 16:00,64,1,100,3201
2/10/2023 16:15,60,1,100,3201
2/10/2023 16:30,54,1,100,3201
2/10/2023 16:45,15,1,100,3201
2/10/2023 17:00,12,1,100,3201
2/10/2023 17:15,45,1,100,3201
2/10/2023 17:30,67,1,100,3201
2/10/2023 17:45,25,1,100,3201
2/10/2023 18:00,72,1,100,3201
2/10/2023 18:15,103,1,100,3201
2/10/2023 18:30,16,1,100,3201
2/10/2023 18:45,86,1,100,3201
